episode_path,instruction
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_074826_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_074854_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_074926_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_075051_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_075127_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_075212_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_075249_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_075345_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_075412_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_075441_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_075510_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_075540_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_075700_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_075729_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_075805_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_075836_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_075916_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_075948_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_080021_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_080052_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_080120_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_080149_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_080220_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_080249_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_080336_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_080406_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_080435_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_080500_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_080604_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_080656_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_080732_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_080806_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_080835_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_080904_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_080940_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_081010_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_081038_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_081118_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_081230_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_081305_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_081337_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_081407_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_081449_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_081522_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_081601_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_081638_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_081711_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_081743_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_081822_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_081855_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_081928_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_082004_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_082034_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_082102_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_082129_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_082156_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_082238_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_082307_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_082335_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_082405_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_082433_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_082500_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_082529_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_082556_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_082622_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_082657_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_082729_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_082758_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_082839_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_082911_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_082954_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_083022_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_083049_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_083118_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_083147_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_083221_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_083256_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_083324_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_083352_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_083421_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_083448_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_083515_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_083545_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_083613_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_083707_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_083733_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_083801_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_083828_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_083858_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_083926_basket_1box_hori_left_core_medium.h5,Navigate to the brown pot on the left
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_090234_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_090315_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_090351_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_103543_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_103616_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_103648_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_103751_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_103831_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_103911_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_103950_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_104053_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_104123_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_104152_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_104221_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_104249_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_104339_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_104427_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_104507_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_104536_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_104607_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_104634_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_104802_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_104846_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_104915_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_104943_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_105013_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_105040_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_105111_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_105140_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_105207_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_105239_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_105306_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_105334_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_105400_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_105438_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_105517_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_105544_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_105616_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_105643_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_105715_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_105742_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_105810_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_105842_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_105912_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_105943_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_110009_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_110038_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_110401_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_110433_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_110459_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_110527_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_110555_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_110622_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_110649_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_110718_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_110804_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_110830_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_110903_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_110931_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_110958_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_111032_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_111102_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_111131_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_111221_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_111257_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_111329_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_111356_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_111423_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_111501_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_111530_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_111558_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_112836_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_112931_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_112958_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_113025_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_113052_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_113123_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_113152_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_113223_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_113317_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_113345_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_113423_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_113507_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_113533_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_113606_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_113640_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_113713_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_113744_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_113830_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_113914_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_113945_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_114018_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_114052_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_114133_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_114208_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_114247_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_114329_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_114402_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
/home/billy/25-1kp/vla/ROS_action/basket_dataset_v2/episode_20260129_114428_basket_1box_hori_right_core_medium.h5,Navigate to the brown pot on the right
